121.53125	53.94469643	-0.146969369	-0.321726037	3.779264214	27.23826073	7.771834751	60.84489864	0	
112.4375	52.3218331	0.161313622	-0.103075193	3.285117057	19.10540589	7.929715536	73.35874656	0	
126.75	50.48622956	-0.004164052	-0.379142572	2.887959866	22.78705748	8.405041493	72.63329758	0	
96.71875	47.1201817	0.30241791	0.016210988	7.251672241	35.63033973	5.152352585	25.98671613	0	
143.1484375	56.07083827	-0.270948909	-0.550781493	1.914715719	15.44402183	10.56356751	129.3156193	0	
98.84375	39.88292192	0.612728481	2.167104705	2.158026756	16.41144099	10.10050113	117.930302	0	
107.6953125	42.26563294	0.301281845	0.913859927	2.120401338	19.33468348	9.854914538	101.5080362	0	
133.2578125	44.05824378	-0.081059862	0.115361506	1.632107023	12.00780568	11.97206663	195.5434476	0	
162.0390625	67.43937119	-0.91177587	-0.229593131	0.807692308	10.85291483	21.27481427	483.2512698	0	
129.96875	48.0533456	-0.15075144	-0.264581305	5.232441472	24.44051856	5.935089471	39.8053838	0	
126.2734375	51.96418761	0.059317479	-0.175435686	3.941471572	22.21162097	7.042359166	53.86795193	0	
105.5	41.84177787	0.41714868	0.860092995	2.08277592	19.14167399	10.14673318	107.6216551	1	
74.3828125	35.87459083	0.988881351	3.939379287	0.795150502	10.59085599	17.25416792	343.5047417	0	
109.9375	53.20152577	0.265362845	-0.277569844	2.053511706	14.00646576	10.44384605	138.4049325	0	
12.765625	31.97007497	5.879498662	35.61346695	24.60702341	48.90039447	2.374916068	5.515552218	1	
102.8125	47.56553867	0.198094298	-0.031444251	3.81270903	23.22011956	8.215149218	72.82167658	0	
109.3828125	48.99156833	0.232841575	0.105784536	0.945652174	12.0495586	14.8422644	245.358921	0	
60.2109375	50.80041405	2.021413855	4.14043647	23.73411371	55.5738793	2.424503025	5.009978722	1	
138.5078125	54.19870791	-0.171168813	-0.162973618	4.260869565	25.44888984	7.110818598	53.37227689	0	
128.1171875	54.11671719	-0.07155776	-0.406188468	4.513377926	22.08627023	6.732853511	52.82077016	0	
124.2265625	49.76463586	-0.078626992	0.018097348	1.653846154	10.96805533	13.37211061	256.5692616	0	
87.4453125	38.90429134	0.638496694	1.80008254	4.086120401	23.83317384	6.986323994	53.38874566	0	
114.828125	49.34526152	0.311848382	0.325870987	2.782608696	19.95164469	8.686354113	80.77518952	0	
136.3125	44.39730953	-0.13387167	0.125967956	4.705685619	25.22183189	6.159789294	40.57325885	0	
107.546875	45.32001823	0.35828446	0.741843588	1.622073579	11.82569821	12.00796612	199.7906326	0	
89.3359375	44.80256643	0.771258274	1.143718465	3.89632107	23.76468291	7.015481231	53.4797851	1	
133.1875	50.33338076	-0.034396695	0.059127393	5.214882943	25.57064081	5.885174279	37.2111109	0	
120.3046875	48.58426292	0.251882688	0.240696588	3.201505017	20.24677268	7.531323655	62.53355597	0	
131.25	46.87949978	0.041032378	0.13208735	0.992474916	9.575039504	18.02280786	426.875296	0	
104.390625	41.81081543	0.402475949	0.899733946	2.797658863	18.09037682	8.439347682	84.84321638	0	
97.21875	43.08130712	0.473588709	0.725724776	1.484113712	14.8729485	12.61022433	175.1765767	0	
110.2421875	51.48827932	0.229289235	-0.29894509	2.497491639	16.22178519	8.658736221	89.66608114	0	
119.046875	47.54354244	0.012741208	0.003234809	6.030936455	26.28951645	5.200120869	30.18359677	0	
147.1796875	54.40063097	-0.276795859	-0.40409455	5.303511706	27.96454434	6.306189084	41.31959555	0	
117.296875	45.02470839	-0.137827106	0.087790402	3.698996656	21.10365481	6.481212068	46.75754303	0	
121.6484375	45.40195306	0.22091876	0.32253057	2.330267559	15.88657919	8.964862462	98.62992677	0	
74.9765625	36.80193287	1.068892469	3.561126005	1.480769231	15.32765217	11.75165168	150.8261981	0	
65.0703125	47.29366098	1.457665248	3.180849425	39.44732441	72.11873386	1.59027261	1.004465099	0	
121.984375	44.33466201	-0.005426869	0.105549416	3.835284281	23.6039392	6.941638786	50.99656915	0	
90.609375	41.01376186	0.544927631	0.915319641	1.776755853	13.90523932	11.45874085	160.7890124	0	
80.0078125	36.06991823	0.922213644	3.422084829	3.317725753	22.45815999	8.015107856	68.77648646	0	
101.5078125	32.19229238	0.663280718	3.854626135	6.214046823	27.2925009	5.342782924	31.25518012	0	
121.140625	54.98817122	0.097811212	-0.480920149	1.164715719	13.77550996	13.78602442	204.8889146	0	
109.171875	41.10088757	0.434616861	0.737121615	1.805183946	16.08218878	10.35694745	117.5187688	0	
106.984375	35.00870079	0.192885206	2.362172001	2.695652174	18.4599634	8.542611847	81.81788799	0	
135.28125	52.05720074	-0.138226647	-0.394910135	2.926421405	16.14714749	8.379867649	89.63323412	0	
130.7578125	53.40817852	0.062166302	-0.498907027	109.7307692	92.23929775	-0.285469607	-1.788139893	0	
94.421875	35.51135588	0.499086302	2.150677443	3.075250836	15.88191235	7.330399266	73.82696615	0	
117.9140625	50.38430859	0.590232622	0.373170488	1.185618729	12.3220712	13.38378011	211.4591628	0	
121.7734375	52.66821486	-0.063710044	-0.277461009	4.820234114	25.86394086	6.406243178	44.43330029	0	
119.8046875	51.52048418	0.184080121	-0.166488297	2.943143813	20.517676	7.819866026	66.43519791	0	
121.5546875	47.62677303	0.162657229	0.080053109	1.005852843	13.62447136	14.9834857	234.9508313	0	
127.4609375	56.10117846	-0.124275135	-0.246128035	2.06187291	18.08132459	9.946219884	104.9675748	0	
